pref_num,name,2015年,2020年,2025年,2030年,2035年,2040年,2045年,rate,rate2
37206,さぬき市,50272,47459,44376,41164,37924,34623,31436,81.9,62.5
37207,東かがわ市,31031,28459,25814,23211,20640,18195,15972,74.8,51.5
37208,三豊市,65524,62187,58704,55230,51679,47957,44379,84.3,67.7
37322,土庄町,14002,12917,11878,10854,9815,8774,7806,77.5,55.7
37324,小豆島町,14862,13574,12332,11138,9975,8859,7808,74.9,52.5
37341,三木町,27684,26750,25664,24510,23271,21897,20515,88.5,74.1
37364,直島町,3139,2984,2760,2543,2330,2147,1972,81.0,62.8
37386,宇多津町,18952,19295,19468,19482,19324,19045,18664,102.8,98.5
37387,綾川町,23610,22524,21371,20253,19099,17834,16607,85.8,70.3
37403,琴平町,9186,8408,7653,6909,6199,5520,4908,75.2,53.4
37404,多度津町,23366,23021,22557,22035,21431,20703,19999,94.3,85.6
37406,まんのう町,18377,17483,16573,15652,14789,13878,13027,85.2,70.9
38000,愛媛県,1385262,1332802,1274128,1212388,1148113,1080610,1012995,87.5,73.1
38201,松山市,514865,509396,500149,488588,474645,457842,439316,94.9,85.3
38202,今治市,158114,149228,139678,129722,119638,109772,100525,82.0,63.6
38203,宇和島市,77465,70579,63860,57338,51044,44893,39216,74.0,50.6
38204,八幡浜市,34951,31617,28345,25200,22221,19399,16773,72.1,48.0
38205,新居浜市,119903,117372,114167,110529,106618,102501,98473,92.2,82.1
38206,西条市,108174,104056,99400,94485,89367,83913,78307,87.3,72.4
38207,大洲市,44086,41000,37881,34842,31781,28693,25670,79.0,58.2
38210,伊予市,36827,35299,33632,31916,30155,28302,26467,86.7,71.9
38213,四国中央市,87413,84229,80618,76697,72635,68318,63899,87.7,73.1
38214,西予市,38919,35754,32561,29497,26610,23770,21080,75.8,54.2
38215,東温市,34613,33835,32866,31714,30506,29153,27689,91.6,80.0
38356,上島町,7135,6361,5709,5124,4540,3997,3547,71.8,49.7
38386,久万高原町,8447,7306,6237,5305,4517,3820,3176,62.8,37.6
38401,松前町,30064,29460,28636,27678,26597,25418,24165,92.1,80.4
38402,砥部町,21239,20380,19367,18265,17093,15851,14587,86.0,68.7
38422,内子町,16742,15381,14013,12734,11499,10270,9080,76.1,54.2
38442,伊方町,9626,8417,7311,6318,5427,4600,3845,65.6,39.9
38484,松野町,4072,3679,3306,2971,2651,2329,2018,73.0,49.6
38488,鬼北町,10705,9796,8874,8013,7162,6318,5512,74.9,51.5
38506,愛南町,21902,19657,17518,15452,13407,11451,9650,70.6,44.1
39000,高知県,728276,691090,652757,614449,575728,536443,498460,84.4,68.4
39201,高知市,337190,329354,319668,308913,297021,284180,271051,91.6,80.4
39202,室戸市,13524,11659,9929,8351,6918,5641,4579,61.7,33.9
39203,安芸市,17577,16459,15300,14159,13022,11887,10825,80.6,61.6
39204,南国市,47982,46055,43928,41734,39479,37039,34631,87.0,72.2
39205,土佐市,27038,25206,23283,21383,19450,17544,15742,79.1,58.2
39206,須崎市,22606,20614,18696,16855,15043,13278,11642,74.6,51.5
39208,宿毛市,20907,19277,17605,15943,14351,12758,11205,76.3,53.6
39209,土佐清水市,13778,11739,10481,9243,8069,6956,5948,67.1,43.2
39210,四万十市,34313,32510,30676,28833,26919,24896,22938,84.0,66.8
39211,香南市,32961,32059,30997,29879,28687,27434,26228,90.6,79.6
39212,香美市,27513,25969,24310,22733,21203,19732,18316,82.6,66.6
39301,東洋町,2584,2229,1896,1604,1342,1108,901,62.1,34.9
39302,奈半利町,3326,3033,2754,2484,2232,1979,1747,74.7,52.5
39303,田野町,2733,2489,2255,2035,1826,1631,1449,74.5,53.0
39304,安田町,2631,2299,1992,1724,1476,1257,1051,65.5,39.9
39305,北川村,1294,1165,1052,957,872,791,721,74.0,55.7
39306,馬路村,823,721,631,544,470,408,350,66.1,42.5
39307,芸西村,3858,3644,3429,3207,2980,2747,2532,83.1,65.6
39341,本山町,3573,3114,2868,2636,2413,2191,1985,73.8,55.6
39344,大豊町,3962,3291,2718,2236,1838,1489,1195,56.4,30.2
39363,土佐町,3997,3692,3366,3074,2809,2564,2328,76.9,58.2
39364,大川村,396,367,292,238,202,171,143,60.1,36.1
39386,いの町,22767,20621,18527,16542,14619,12730,10947,72.7,48.1
39387,仁淀川町,5551,4745,4029,3390,2829,2345,1916,61.1,34.5
39401,中土佐町,6840,6136,5478,4860,4263,3693,3175,71.1,46.4
39402,佐川町,13114,12309,11440,10568,9695,8778,7872,80.6,60.0
39403,越知町,5795,5292,4746,4245,3775,3335,2924,73.3,50.5
39405,檮原町,3608,3412,3063,2783,2512,2256,2000,77.1,55.4
39410,日高村,5030,4575,4125,3709,3275,2849,2451,73.7,48.7
39411,津野町,5794,5214,4634,4091,3586,3106,2658,70.6,45.9
39412,四万十町,17325,15921,14506,13136,11827,10537,9302,75.8,53.7
39424,大月町,5095,4437,3837,3291,2793,2321,1906,64.6,37.4
39427,三原村,1574,1419,1282,1155,1033,921,816,73.4,51.8
39428,黒潮町,11217,10064,8964,7914,6899,5891,4986,70.6,44.5
40000,福岡県,5101556,5097530,5042774,4955295,4841878,4704812,4554486,97.1,89.3
40100,北九州市,961286,938897,909840,877426,842929,807022,771168,91.3,80.2
40101,門司区,99637,93901,87723,81325,74844,68611,62787,81.6,63.0
40103,若松区,82844,80131,76895,73455,69916,66347,62884,88.7,75.9
40105,戸畑区,59116,56957,54064,51178,48380,45593,42884,86.6,72.5
40106,小倉北区,181878,180101,177318,173803,169687,164955,159799,95.6,87.9
40107,小倉南区,212850,209486,204478,198646,192300,185509,178520,93.3,83.9
40108,八幡東区,68844,65456,61821,58180,54702,51408,48421,84.5,70.3
40109,八幡西区,256117,252865,247541,240839,233100,224599,215873,94.0,84.3
40130,福岡市,1538681,1600759,1641913,1667501,1677404,1671888,1654572,108.4,107.5
40131,東区,306015,319207,328777,335140,338156,337957,335063,109.5,109.5
40132,博多区,228441,241007,249863,255649,258489,258408,256088,111.9,112.1
40133,中央区,192688,204403,213144,218687,221493,221756,220257,113.5,114.3
40134,南区,255797,263172,265823,266928,266132,263382,259285,104.4,101.4
40135,西区,206868,217483,225045,230246,233299,234251,233329,111.3,112.8
40136,城南区,130995,132954,133741,133873,133064,131277,128866,102.2,98.4
40137,早良区,217877,222533,225520,226978,226771,224857,221684,104.2,101.7
40202,大牟田市,117360,110661,103670,96535,89400,82170,75146,82.3,64.0
40203,久留米市,304552,304715,302705,299086,293868,287088,279310,98.2,91.7
40204,直方市,57146,55921,54306,52416,50418,48388,46366,91.7,81.1
40205,飯塚市,129146,125899,121922,117572,112898,107987,103103,91.0,79.8
40206,田川市,48441,45848,43151,40479,37904,35364,33026,83.6,68.2
40207,柳川市,67777,63882,59796,55654,51485,47293,43200,82.1,63.7
40210,八女市,64408,59961,55484,51054,46710,42369,38063,79.3,59.1
40211,筑後市,48339,47876,47143,46228,45159,43968,42681,95.6,88.3
40212,大川市,34838,32181,29461,26782,24187,21709,19359,76.9,55.6
40213,行橋市,70586,69827,68506,66832,64819,62571,60277,94.7,85.4
40214,豊前市,25940,24585,23112,21602,20050,18482,16986,83.3,65.5
40215,中間市,41796,38908,35923,32881,29851,26910,24210,78.7,57.9
40216,小郡市,57983,57214,56030,54700,53306,51769,50056,94.3,86.3
40217,筑紫野市,101081,101294,100769,99609,97966,95831,93502,98.5,92.5
40218,春日市,110743,112443,113037,112719,111650,109815,107510,101.8,97.1
40219,大野城市,99525,103123,105618,107101,107605,107262,106289,107.6,106.8
40220,宗像市,96516,96703,96116,95039,93396,91348,88947,98.5,92.2
40221,太宰府市,72168,73277,73578,73245,72474,71587,70655,101.5,97.9
40223,古賀市,57959,57922,57504,56729,55708,54473,53184,97.9,91.8
40224,福津市,58781,63018,65116,63529,61574,59293,56966,108.1,96.9
40225,うきは市,29509,27397,25280,23159,21050,18979,17003,78.5,57.6
40226,宮若市,28112,26652,25134,23637,22189,20738,19326,84.1,68.7
40227,嘉麻市,38743,35013,31373,27898,24602,21416,18457,72.0,47.6
40228,朝倉市,52444,48660,44889,41151,37412,33656,30017,78.5,57.2
40229,みやま市,38139,35469,32705,29954,27234,24475,21765,78.5,57.1
40230,糸島市,96475,96582,94476,91518,88119,84436,80655,94.9,83.6
40305,那珂川町,50004,49917,49511,48875,48041,47070,46010,97.7,92.0
40341,宇美町,37927,36959,35724,34262,32662,30988,29428,90.3,77.6
40342,篠栗町,31210,31137,30899,30549,30105,29571,28967,97.9,92.8
40343,志免町,45256,45565,46294,46714,46982,47066,46939,103.2,103.7
40344,須恵町,27263,27867,28227,28381,28408,28390,28288,104.1,103.8
40345,新宮町,30344,35350,34733,34118,33290,32329,31350,112.4,103.3
40348,久山町,8225,8393,8429,8443,8461,8454,8428,102.7,102.5
40349,粕屋町,45360,48212,50557,52338,53537,54262,54631,115.4,120.4
40381,芦屋町,14208,13012,11788,10613,9531,8511,7555,74.7,53.2
40382,水巻町,28997,27714,26293,24807,23285,21775,20368,85.6,70.2
40383,岡垣町,31580,30988,30172,29215,28144,26983,25796,92.5,81.7
40384,遠賀町,18877,18414,17748,16955,16091,15235,14440,89.8,76.5
40401,小竹町,7810,7009,6247,5519,4828,4166,3556,70.7,45.5
40402,鞍手町,16007,14813,13584,12372,11161,9976,8879,77.3,55.5
40421,桂川町,13496,12992,12392,11738,11054,10354,9678,87.0,71.7
40447,筑前町,29306,29248,28953,28495,27915,27180,26385,97.2,90.0
40448,東峰村,2174,1958,1756,1569,1404,1235,1072,72.2,49.3
40503,大刀洗町,15138,14913,14585,14171,13707,13201,12678,93.6,83.7
40522,大木町,14176,13960,13645,13215,12723,12190,11663,93.2,82.3
40544,広川町,20183,19953,19584,19131,18627,18065,17444,94.8,86.4
40601,香春町,10861,9976,9081,8178,7264,6367,5553,75.3,51.1
40602,添田町,9924,8918,7951,7029,6174,5362,4612,70.8,46.5
40604,糸田町,9020,8309,7606,6927,6268,5633,5025,76.8,55.7
40605,川崎町,16789,15209,13648,12129,10672,9306,8074,72.2,48.1
40608,大任町,5176,4775,4390,4022,3659,3288,2932,77.7,56.6
40609,赤村,3022,2832,2595,2357,2110,1869,1628,78.0,53.9
40610,福智町,22871,21091,19317,17571,15854,14144,12542,76.8,54.8
40621,苅田町,34963,33615,32091,30524,28888,27194,25523,87.3,73.0
40625,みやこ町,20243,18939,17541,16090,14605,13107,11659,79.5,57.6
40642,吉富町,6627,6270,5917,5595,5276,4990,4726,84.4,71.3
40646,上毛町,7458,7019,6576,6137,5700,5279,4896,82.3,65.6
40647,築上町,18587,17516,16383,15220,14085,12985,11962,81.9,64.4
41000,佐賀県,832832,810484,784789,757242,728170,696815,663781,90.9,79.7
41201,佐賀市,236372,234128,230632,226487,221711,216117,209719,95.8,88.7
41202,唐津市,122785,117932,112627,107180,101611,95774,89868,87.3,73.2
41203,鳥栖市,72902,74678,75795,76221,76104,75512,74538,104.6,102.2
41204,多久市,19749,18154,16621,15123,13677,12228,10803,76.6,54.7
41205,伊万里市,55238,53008,50588,48109,45566,42938,40270,87.1,72.9
41206,武雄市,49062,47255,45320,43363,41378,39264,37065,88.4,75.5
41207,鹿島市,29684,28253,26856,25458,24058,22607,21155,85.8,71.3
41208,小城市,44259,43114,41766,40335,38807,37125,35377,91.1,79.9
41209,嬉野市,27336,25789,24201,22605,21025,19414,17715,82.7,64.8
41210,神埼市,31842,30763,29561,28290,26978,25614,24230,88.8,76.1
41327,吉野ヶ里町,16411,16292,16057,15755,15410,15000,14560,96.0,88.7
41341,基山町,17501,17144,16676,16120,15455,14685,13855,92.1,79.2
41345,上峰町,9283,9266,9202,9119,9014,8855,8654,98.2,93.2
41346,みやき町,25278,24299,23170,21947,20690,19407,18155,86.8,71.8
41387,玄海町,5902,5397,4919,4472,4044,3621,3198,75.8,54.2
41401,有田町,20148,19227,18242,17207,16135,15046,13936,85.4,69.2
41423,大町町,6777,6194,5645,5134,4628,4127,3663,75.8,54.1
41424,江北町,9583,9523,9419,9295,9170,9020,8823,97.0,92.1
41425,白石町,23941,22245,20572,18941,17394,15868,14299,79.1,59.7
41441,太良町,8779,7823,6920,6081,5315,4593,3898,69.3,44.4
42000,長崎県,1377187,1320596,1257939,1192223,1124291,1053851,982200,86.6,71.3
42201,長崎市,429508,413353,394707,375074,354735,333230,311082,87.3,72.4
42202,佐世保市,255439,248176,239819,230906,221512,211781,202094,90.4,79.1
42203,島原市,45436,43426,41230,38876,36455,33968,31406,85.6,69.1
42204,諫早市,138078,134718,130395,125297,119603,113319,106582,90.7,77.2
42205,大村市,92757,93953,94237,93791,92725,90951,88575,101.1,95.5
42207,平戸市,31920,28890,25964,23132,20430,17875,15440,72.5,48.4
42208,松浦市,23309,21403,19547,17767,16034,14358,12741,76.2,54.7
42209,対馬市,31457,28121,24876,21815,18915,16207,13731,69.3,43.7
42210,壱岐市,27103,24864,22644,20503,18454,16475,14622,75.6,53.9
42211,五島市,37327,33902,30483,27218,24104,21088,18159,72.9,48.6
42212,西海市,28691,26369,24092,21888,19787,17766,15801,76.3,55.1
42213,雲仙市,44115,40936,37746,34611,31528,28417,25238,78.5,57.2
42214,南島原市,46535,42649,38786,34979,31219,27545,23947,75.2,51.5
42307,長与町,42548,42111,41246,40040,38476,36648,34593,94.1,81.3
42308,時津町,29804,29146,28256,27068,25685,24180,22607,90.8,75.9
42321,東彼杵町,8298,7727,7154,6583,6015,5432,4829,79.3,58.2
42322,川棚町,14067,13414,12690,11896,11043,10164,9293,84.6,66.1
42323,波佐見町,14891,14441,13902,13302,12675,12020,11360,89.3,76.3
42383,小値賀町,2560,2234,1913,1632,1376,1156,942,63.8,36.8
42391,佐々町,13626,13485,13235,12880,12437,11948,11473,94.5,84.2
42411,新上五島町,19718,17278,15017,12965,11083,9323,7685,65.8,39.0
43000,熊本県,1786170,1742273,1691314,1635901,1576825,1511793,1442442,91.6,80.8
43100,熊本市,740822,743063,739812,733096,723036,708468,690169,99.0,93.2
43202,八代市,127472,121745,115812,109838,103803,97794,91978,86.2,72.2
43203,人吉市,33880,31889,29817,27711,25683,23658,21632,81.8,63.8
43204,荒尾市,53407,50890,48213,45432,42614,39776,37061,85.1,69.4
43205,水俣市,25411,23778,22066,20367,18726,17125,15573,80.2,61.3
43206,玉名市,66782,63694,60361,57001,53630,50173,46675,85.4,69.9
43208,山鹿市,52264,49150,45973,42836,39776,36690,33609,82.0,64.3
43210,菊池市,48167,46058,43786,41471,39129,36717,34264,86.1,71.1
43211,宇土市,37026,36038,34892,33634,32331,31010,29632,90.8,80.0
43212,上天草市,27006,24158,21451,18905,16515,14226,12059,70.0,44.7
43213,宇城市,59756,57357,54701,51908,49059,46124,43116,86.9,72.2
43214,阿蘇市,27018,25564,23992,22417,20886,19377,17817,83.0,65.9
43215,天草市,82739,76249,69782,63552,57505,51651,45913,76.8,55.5
43216,合志市,58370,61182,63274,64798,65764,66154,66136,111.0,113.3
43348,美里町,10333,9286,8288,7375,6541,5728,4926,71.4,47.7
43364,玉東町,5265,4975,4664,4347,4032,3727,3433,82.6,65.2
43367,南関町,9786,8969,8170,7439,6749,6055,5403,76.0,55.2
43368,長洲町,15889,15098,14240,13334,12389,11407,10436,83.9,65.7
43369,和水町,10191,9278,8397,7570,6766,5988,5229,74.3,51.3
43403,大津町,33452,34872,36261,37414,38284,38741,38819,111.8,116.0
43404,菊陽町,40984,43774,45946,47561,48675,49217,49309,116.0,120.3
43423,南小国町,4048,3769,3501,3242,3005,2766,2540,80.1,62.7
43424,小国町,7187,6499,5852,5279,4725,4176,3649,73.5,50.8
43425,産山村,1510,1383,1254,1141,1040,943,845,75.6,56.0
43428,高森町,6325,5885,5397,4957,4544,4140,3727,78.4,58.9
43432,西原村,6802,6634,6500,6368,6239,6080,5915,93.6,87.0
43433,南阿蘇村,11503,11029,10495,9931,9417,8836,8222,86.3,71.5
43441,御船町,17237,16511,15737,14915,14072,13185,12313,86.5,71.4
43442,嘉島町,9054,8989,8908,8822,8724,8594,8433,97.4,93.1
43443,益城町,33611,31895,31268,30503,29685,28772,27802,90.8,82.7
43444,甲佐町,10717,10124,9611,9089,8576,8065,7565,84.8,70.6
43447,山都町,15149,13498,11899,10396,9015,7711,6440,68.6,42.5
43468,氷川町,11994,11217,10391,9523,8670,7820,6984,79.4,58.2
43482,芦北町,17661,16019,14399,12838,11341,9898,8515,72.7,48.2
43484,津奈木町,4673,4248,3834,3457,3099,2772,2452,74.0,52.5
43501,錦町,10766,10231,9673,9133,8582,8003,7432,84.8,69.0
43505,多良木町,9791,8952,8131,7316,6531,5772,5052,74.7,51.6
43506,湯前町,3985,3584,3207,2840,2504,2182,1880,71.3,47.2
43507,水上村,2232,2057,1876,1700,1541,1396,1262,76.2,56.5
43510,相良村,4468,4034,3601,3183,2798,2415,2053,71.2,45.9
43511,五木村,1055,908,777,659,553,465,384,62.5,36.4
43512,山江村,3422,3147,2857,2572,2298,2033,1783,75.2,52.1
43513,球磨村,3698,3204,2751,2366,2024,1711,1430,64.0,38.7
43514,あさぎり町,15523,14330,13116,11953,10870,9799,8726,77.0,56.2
43531,苓北町,7739,7059,6381,5712,5079,4453,3849,73.8,49.7
44000,大分県,1166338,1130771,1089084,1044038,996732,946917,896653,89.5,76.9
44201,大分市,478146,479341,476205,469724,460274,448074,434166,98.2,90.8
44202,別府市,122138,118198,113621,108859,103969,99080,94380,89.1,77.3
44203,中津市,83965,82808,81158,79195,77038,74690,72259,94.3,86.1
44204,日田市,66523,61962,57306,52651,48145,43656,39297,79.1,59.1
44205,佐伯市,72211,67229,62020,56788,51591,46540,41738,78.6,57.8
44206,臼杵市,38748,35907,32961,30030,27103,24194,21508,77.5,55.5
44207,津久見市,17969,16069,14230,12474,10801,9233,7812,69.4,43.5
44208,竹田市,22332,20346,18358,16469,14743,13092,11520,73.7,51.6
44209,豊後高田市,22853,21638,20390,19164,17994,16828,15709,83.9,68.7
44210,杵築市,30185,28298,26403,24568,22786,21031,19314,81.4,64.0
44211,宇佐市,56258,53128,49965,46807,43704,40636,37670,83.2,67.0
44212,豊後大野市,36584,33812,31001,28321,25870,23482,21170,77.4,57.9
44213,由布市,34262,33557,32673,31766,30817,29765,28618,92.7,83.5
44214,国東市,28647,25781,23068,20529,18174,15948,13848,71.7,48.3
44322,姫島村,1991,1761,1543,1333,1128,931,749,67.0,37.6
44341,日出町,28058,27575,26896,26090,25222,24230,23163,93.0,82.6
44461,九重町,9645,8862,8081,7311,6591,5882,5206,75.8,54.0
44462,玖珠町,15823,14499,13205,11959,10782,9625,8526,75.6,53.9
45000,宮崎県,1104069,1066719,1023170,976626,928034,876863,824806,88.5,74.7
45201,宮崎市,401138,399619,394839,387659,378275,366714,353770,96.6,88.2
45202,都城市,165029,159293,152757,146021,139295,132402,125496,88.5,76.0
45203,延岡市,125159,118491,111312,104062,96820,89544,82423,83.1,65.9
45204,日南市,54090,50395,46562,42732,38981,35285,31695,79.0,58.6
45205,小林市,46221,43970,41482,38927,36414,33887,31308,84.2,67.7
45206,日向市,61761,59759,57324,54590,51704,48639,45498,88.4,73.7
45207,串間市,18779,17031,15295,13651,12109,10633,9229,72.7,49.1
45208,西都市,30683,28566,26378,24203,22079,19921,17797,78.9,58.0
45209,えびの市,19538,17635,15765,14018,12344,10746,9247,71.7,47.3
45341,三股町,25404,25641,25538,25150,24567,23881,23150,99.0,91.1
45361,高原町,9300,8589,7862,7165,6515,5878,5220,77.0,56.1
45382,国富町,19606,18250,16874,15508,14134,12706,11253,79.1,57.4
45383,綾町,7345,7231,7011,6743,6469,6182,5916,91.8,80.5
45401,高鍋町,21025,20131,19199,18198,17155,16101,15081,86.6,71.7
45402,新富町,17373,16512,15564,14594,13569,12490,11421,84.0,65.7
45403,西米良村,1089,968,855,759,685,619,566,69.7,52.0
45404,木城町,5231,5020,4769,4507,4245,3979,3725,86.2,71.2
45405,川南町,16109,15145,14131,13079,12007,10896,9794,81.2,60.8
45406,都農町,10391,9843,9055,8276,7478,6677,5919,79.6,57.0
45421,門川町,18183,17314,16363,15368,14343,13299,12266,84.5,67.5
45429,諸塚村,1739,1498,1288,1103,939,798,667,63.4,38.4
45430,椎葉村,2808,2479,2160,1871,1621,1399,1191,66.6,42.4
45431,美郷町,5480,4809,4185,3627,3125,2636,2190,66.2,40.0
45441,高千穂町,12755,11713,10674,9678,8735,7803,6865,75.9,53.8
45442,日之影町,3946,3407,2942,2540,2183,1849,1540,64.4,39.0
45443,五ヶ瀬町,3887,3410,2986,2597,2243,1899,1579,66.8,40.6
46000,鹿児島県,1648177,1583263,1510970,1436753,1361575,1284036,1204146,87.2,73.1
46201,鹿児島市,599814,590877,578024,562885,545602,526022,504424,93.8,84.1
46203,鹿屋市,103608,101004,97523,93760,90025,86111,81914,90.5,79.1
46204,枕崎市,22046,20281,18480,16706,14968,13265,11612,75.8,52.7
46206,阿久根市,21198,19254,17298,15456,13733,12110,10529,72.9,49.7
46208,出水市,53758,51596,49163,46655,44021,41270,38462,86.8,71.5
46210,指宿市,41831,39160,36341,33525,30778,28063,25432,80.1,60.8
46213,西之表市,15967,14830,13648,12505,11426,10361,9296,78.3,58.2
46214,垂水市,15520,13908,12367,10925,9563,8250,6993,70.4,45.1
46215,薩摩川内市,96076,92135,87835,83438,79003,74479,69835,86.8,72.7
46216,日置市,49249,47285,45148,42846,40473,38002,35433,87.0,71.9
46217,曽於市,36557,33616,30703,27895,25318,22845,20416,76.3,55.8
46218,霧島市,125857,122991,119454,115549,111486,107017,102067,91.8,81.1
46219,いちき串木野市,29282,27305,25305,23306,21251,19206,17245,79.6,58.9
46220,南さつま市,35439,32065,28966,26117,23402,20772,18265,73.7,51.5
46221,志布志市,31479,29733,27845,25945,24111,22265,20435,82.4,64.9
46222,奄美市,43156,40268,37263,34262,31276,28323,25353,79.4,58.7
46223,南九州市,36352,33593,30855,28292,25867,23468,21063,77.8,57.9
46224,伊佐市,26810,24363,21945,19671,17557,15525,13573,73.4,50.6
46225,姶良市,75173,74858,73716,72016,69921,67644,65237,95.8,86.8
46303,三島村,407,355,308,274,245,222,194,67.3,47.7
46304,十島村,756,770,679,609,568,530,489,80.6,64.7
46392,さつま町,22400,20619,18844,17215,15671,14128,12599,76.9,56.2
46404,長島町,10431,9685,8933,8216,7543,6880,6229,78.8,59.7
46452,湧水町,10327,9257,8219,7231,6315,5453,4634,70.0,44.9
46468,大崎町,13241,12124,10994,9889,8848,7835,6872,74.7,51.9
46482,東串良町,6530,6111,5671,5242,4856,4501,4149,80.3,63.5
46490,錦江町,7923,6933,6027,5213,4487,3818,3192,65.8,40.3
46491,南大隅町,7542,6397,5366,4500,3762,3100,2501,59.7,33.2
46492,肝付町,15664,14323,12753,11374,10065,8836,7700,72.6,49.2
46501,中種子町,8135,7494,6849,6250,5678,5146,4610,76.8,56.7
46502,南種子町,5745,5236,4754,4286,3837,3395,2962,74.6,51.6
46505,屋久島町,12913,12330,11680,11020,10355,9702,9045,85.3,70.0
46523,大和村,1530,1389,1244,1118,995,876,770,73.1,50.3
46524,宇検村,1722,1567,1424,1288,1168,1058,938,74.8,54.5
46525,瀬戸内町,9042,8328,7658,7010,6402,5800,5196,77.5,57.5
46527,龍郷町,5806,5658,5463,5238,5020,4806,4593,90.2,79.1
46529,喜界町,7212,6772,6365,5973,5576,5178,4770,82.8,66.1
46530,徳之島町,11160,10246,9359,8520,7730,6968,6222,76.3,55.8
46531,天城町,5975,5631,5281,4958,4635,4300,3948,83.0,66.1
46532,伊仙町,6362,5905,5413,4935,4486,4042,3604,77.6,56.6
46533,和泊町,6783,6382,5949,5551,5188,4817,4420,81.8,65.2
46534,知名町,6213,5711,5224,4755,4305,3850,3409,76.5,54.9
46535,与論町,5186,4918,4634,4334,4059,3797,3516,83.6,67.8
47000,沖縄県,1433566,1459570,1468236,1469847,1465761,1452321,1428305,102.5,99.6
47201,那覇市,319435,320000,318441,315673,312208,307164,300368,98.8,94.0
47205,宜野湾市,96243,99339,101426,102854,103629,103548,102606,106.9,106.6
47207,石垣市,47564,47770,47579,47128,46709,46205,45417,99.1,95.5
47208,浦添市,114232,116933,118612,119459,119654,118976,117418,104.6,102.8
47209,名護市,61674,62575,63100,63292,63201,62638,61543,102.6,99.8
47210,糸満市,58547,59177,59261,59092,58789,58207,57254,100.9,97.8
47211,沖縄市,139279,145975,148328,149900,150753,150376,148791,107.6,106.8
47212,豊見城市,61119,64242,66645,68366,69434,69849,69660,111.9,114.0
47213,うるま市,118898,120250,120874,120993,120775,119785,117934,101.8,99.2
47214,宮古島市,51186,49879,48335,46717,45041,43298,41289,91.3,80.7
47215,南城市,42016,43988,44689,45153,45425,45383,44923,107.5,106.9
47301,国頭村,4908,4573,4245,3932,3639,3330,3011,80.1,61.3
47302,大宜味村,3060,2917,2774,2640,2506,2367,2219,86.3,72.5
47303,東村,1720,1626,1540,1461,1381,1305,1222,84.9,71.0
47306,今帰仁村,9531,9521,9453,9346,9209,9048,8825,98.1,92.6
47308,本部町,13536,13178,12758,12311,11849,11362,10812,91.0,79.9
47311,恩納村,10652,11065,11390,11651,11858,11950,11926,109.4,112.0
47313,宜野座村,5597,5853,6049,6210,6355,6453,6495,111.0,116.0
47314,金武町,11232,11382,11443,11436,11416,11365,11249,101.8,100.2
47315,伊江村,4260,3967,3655,3348,3053,2737,2418,78.6,56.8
47324,読谷村,39504,40224,40627,40907,41081,40948,40467,103.6,102.4
47325,嘉手納町,13685,13475,13213,12962,12714,12485,12191,94.7,89.1
47326,北谷町,28308,29057,29600,29966,30169,30171,29938,105.9,105.8
47327,北中城村,16148,16331,16393,16415,16424,16367,16181,101.7,100.2
47328,中城村,19454,21012,22342,23444,24325,24915,25179,120.5,129.4
47329,西原町,34508,34068,33437,32663,31736,30603,29299,94.7,84.9
47348,与那原町,18410,19637,19695,19640,19478,19164,18715,106.7,101.7
47350,南風原町,37502,39239,40586,41645,42349,42663,42609,111.0,113.6
47353,渡嘉敷村,730,706,680,663,657,649,641,90.8,87.8
47354,座間味村,870,806,753,706,659,620,570,81.1,65.5
47355,粟国村,759,691,645,615,579,550,516,81.0,68.0
47356,渡名喜村,430,385,345,315,287,251,219,73.3,50.9
47357,南大東村,1329,1281,1207,1153,1105,1079,1039,86.8,78.2
47358,北大東村,629,607,581,549,526,508,487,87.3,77.4
47359,伊平屋村,1238,1154,1080,1026,976,931,878,82.9,70.9
47360,伊是名村,1517,1425,1355,1283,1223,1171,1112,84.6,73.3
47361,久米島町,7755,7180,6639,6142,5657,5164,4665,79.2,60.2
47362,八重瀬町,29066,31016,31633,32179,32547,32569,32308,110.7,111.2
47375,多良間村,1194,1074,984,913,847,793,738,76.5,61.8
47381,竹富町,3998,4043,4020,3981,3917,3850,3752,99.6,93.8
47382,与那国町,1843,1949,1824,1718,1621,1524,1421
